,city,Авиастроение и космическая отрасль,Добыча нефти и газа,Добыча угля и металлических руд,Машиностроение,Судостроение,Фармацевтика,Химическая промышленность,Цветная металлургия,Черная металлургия,Электроника и микроэлектроника,coordinates
655,Новомосковск,751.0,,,4321.0,964.0,2631.785714285714,2868.857142857143,1038.142857142857,1038.142857142857,682.0714285714286,"[38.291057, 54.010914]"
656,Новоомский,21.5,,,172.0,21.5,76.0,,25.083333333333336,25.083333333333336,14.333333333333332,"[73.301, 54.841371]"
657,Новоорск,,84.46428571428572,69.10714285714286,,,1.5357142857142856,,,,,"[58.986337, 51.382956]"
658,Новопавловск,12.25,,,98.0,12.25,,,14.291666666666668,14.291666666666668,8.166666666666666,"[43.63191, 43.957369]"
659,Новороссийск,148.0,815.1785714285714,666.9642857142858,1184.0,5618.0,551.8928571428571,744.7142857142858,229.95238095238096,229.95238095238096,553.3095238095239,"[37.768813, 44.723771]"
660,Новосевастопольское,,,,,32.0,,,,,,"[39.706093, 45.06191]"
661,Новосибирск,19339.0,14058.785714285714,13076.642857142857,27781.0,22309.0,34409.42857142857,13889.142857142857,14516.390476190476,14425.657142857142,31137.928571428572,"[82.92043, 55.030204]"
662,Новотроицк,239.75,,,1918.0,530.75,548.4285714285714,1062.2857142857142,1572.8892857142857,1529.622619047619,200.69047619047618,"[58.299683, 51.196355]"
663,Новотроицкая,,,,,,142.0,,,,,"[41.534712, 45.372392]"
664,Новоузенск,,,,,,172.0,,,,,"[48.13538, 50.462479]"
665,Новоульяновск,,,,,,50.285714285714285,118.85714285714286,9.142857142857142,9.142857142857142,4.571428571428571,"[48.384824, 54.151718]"
666,Новоуральск,182.0,,,924.0,292.0,155.0,76.0,339.6666666666667,334.6666666666667,886.6666666666666,"[60.095613, 57.247235]"
667,Новохоперск,13.75,,,110.0,13.75,,,16.041666666666668,16.041666666666668,9.166666666666666,"[41.631461, 51.100286]"
668,Новочебоксарск,74.25,,,594.0,174.25,1178.142857142857,397.42857142857144,359.86309523809524,351.19642857142856,64.78571428571428,"[47.476807, 56.108738]"
669,Новочеркасск,4808.25,23254.571428571428,19140.285714285714,18978.0,11682.25,6109.285714285714,8704.571428571428,6398.120238095238,6369.653571428571,10479.214285714286,"[40.093734, 47.422052]"
670,Новошахтинск,21.0,,,168.0,487.0,91.0,,237.3,229.7,212.0,"[39.934705, 47.754315]"
671,Новый Быт,34.25,,,274.0,34.25,186.0,,39.958333333333336,39.958333333333336,22.833333333333332,"[37.605122, 55.059817]"
672,Новый Уренгой,75.75,516.6071428571429,422.67857142857144,606.0,384.75,255.25,330.57142857142856,113.80357142857143,113.80357142857143,63.214285714285715,"[76.680956, 66.084539]"
673,Ногинск,216.5,,,535.0,216.5,171.0,171.0,224.08333333333334,224.08333333333334,201.33333333333334,"[38.441866, 55.854476]"
674,Нолинск,,,,,38.0,,,,,,"[49.935721, 57.559713]"
675,Норильск,217.0,3058.392857142857,2502.3214285714284,1736.0,1277.0,205.67857142857142,172.71428571428572,1371.5190476190478,1332.052380952381,303.3095238095238,"[88.210393, 69.343985]"
676,Ноябрьск,60.0,754.2857142857142,617.1428571428571,480.0,141.0,113.71428571428571,,329.4666666666667,320.2,182.0,"[75.450938, 63.201805]"
677,Нурлат,,,,,,86.0,,,,,"[50.804958, 54.428122]"
678,Нытва,7.5,,,60.0,38.5,,,59.150000000000006,57.35,5.0,"[55.328631, 57.939127]"
679,Нягань,26.5,288.75,236.25,212.0,119.5,5.25,,30.916666666666668,30.916666666666668,17.666666666666664,"[65.433393, 62.14681]"
680,Нязепетровск,8.25,,,66.0,41.25,,,93.625,90.625,5.5,"[59.595449, 56.053924]"
681,Облучье,,110.0,90.0,,55.0,2.0,,,,,"[131.05969, 49.020287]"
682,Обнинск,31.25,,,250.0,31.25,2561.0,,1096.7250000000001,1058.8583333333333,20.833333333333332,"[36.586459, 55.11202]"
683,Обоянь,15.0,,,120.0,15.0,54.0,,17.5,17.5,10.0,"[36.267638, 51.209893]"
684,Одинцово,26.0,,,208.0,147.0,141.0,,30.333333333333336,30.333333333333336,17.333333333333332,"[37.263663, 55.679138]"
685,Озерный,,,,,79.0,,,,,,"[41.886672, 48.361897]"
686,Озерск,99.0,135.53571428571428,110.89285714285714,351.0,241.0,195.89285714285714,371.2857142857143,324.7142857142857,317.7142857142857,240.85714285714286,"[60.707608, 55.763189]"
687,Озеры,19.5,,,156.0,19.5,,,22.75,22.75,13.0,"[38.559833, 54.854092]"
688,Октемцы,,70.71428571428572,57.857142857142854,,,1.2857142857142856,,,,,"[129.425358, 61.674138]"
689,Октябрьск,,,,,290.0,,,,,,"[48.670677, 53.164038]"
690,Октябрьский,355.0,17218.928571428572,14088.214285714286,2840.0,820.0,424.07142857142856,,414.1666666666667,414.1666666666667,236.66666666666666,"[53.46557, 54.481454]"
691,Октябрьский,355.0,17218.928571428572,14088.214285714286,2840.0,820.0,424.07142857142856,,414.1666666666667,414.1666666666667,236.66666666666666,"[43.171829, 61.089321]"
692,Октябрьское,13.5,,,108.0,13.5,,,15.750000000000002,15.750000000000002,9.0,"[62.728988, 54.412296]"
693,Олекминск,,223.92857142857144,183.21428571428572,,140.0,71.64285714285714,159.71428571428572,12.285714285714285,12.285714285714285,6.142857142857142,"[120.403084, 60.372981]"
694,Оленегорск,12.25,121.78571428571428,99.64285714285714,98.0,51.25,2.214285714285714,,14.291666666666668,14.291666666666668,8.166666666666666,"[33.270104, 68.14046]"
695,Омск,20360.25,20057.392857142855,16681.321428571428,18792.0,29108.25,24782.75,21521.428571428572,15097.863095238095,14976.529761904761,23793.119047619046,"[73.368221, 54.989347]"
696,Омутнинск,12.0,,,96.0,54.0,54.0,,103.6,100.4,8.0,"[52.177161, 58.66406]"
697,Онега,18.25,,,146.0,18.25,,,21.291666666666668,21.291666666666668,12.166666666666666,"[38.086655, 63.914485]"
698,Опочка,15.5,,,124.0,15.5,,,18.083333333333336,18.083333333333336,10.333333333333332,"[28.658926, 56.713993]"
699,Ордынское,,,,,48.0,39.0,,,,,"[81.899575, 54.367147]"
700,Орел,445.75,451.7857142857143,369.6428571428571,1389.0,813.75,2094.214285714286,311.0,794.875,783.2083333333334,712.8333333333333,"[36.064358, 52.970756]"
701,Оренбург,8834.25,20017.285714285714,16720.142857142855,12798.0,12072.25,19508.5,5791.857142857143,4446.634523809524,4440.90119047619,8399.904761904761,"[55.096964, 51.768205]"
702,Орехово-Зуево,47.75,,,382.0,269.75,5205.0,,55.708333333333336,55.708333333333336,31.833333333333332,"[38.981601, 55.805842]"
703,Орлов,2.0,106.07142857142857,86.78571428571428,16.0,9.0,1.9285714285714284,,2.3333333333333335,2.3333333333333335,1.3333333333333333,"[48.89284, 58.539037]"
704,Орловский,,,,,46.0,,,,,,"[42.053031, 46.872893]"
705,Орск,494.0,605.0,495.0,2734.0,772.0,367.2142857142857,536.1428571428571,1370.3904761904762,1341.9904761904763,649.2619047619047,"[58.474675, 51.2293]"
706,Оса,,,,,,50.0,,,,,"[55.470169, 57.288394]"
707,Осинники,8.0,530.3571428571429,433.92857142857144,64.0,189.0,46.64285714285714,,67.2,65.13333333333334,5.333333333333333,"[87.337078, 53.598754]"
708,Осташков,12.5,127.67857142857143,104.46428571428571,100.0,59.5,2.321428571428571,,14.583333333333334,14.583333333333334,8.333333333333332,"[33.102873, 57.15605]"
709,Остров,,,,,74.0,77.0,,,,,"[28.352349, 57.342186]"
710,Острогожск,23.0,,,184.0,109.0,512.0,,26.833333333333336,26.833333333333336,15.333333333333332,"[39.082365, 50.860145]"
711,Отрадный,35.5,443.92857142857144,363.21428571428567,284.0,202.5,8.071428571428571,,416.6166666666667,403.2166666666667,23.666666666666664,"[51.348789, 53.376549]"
712,Оха,56.0,273.0357142857143,223.39285714285714,448.0,56.0,4.964285714285714,,65.33333333333334,65.33333333333334,37.33333333333333,"[142.949163, 53.588974]"
713,Оханск,,,,,,22.0,,,,,"[55.388656, 57.721935]"
714,Очер,11.75,,,94.0,60.75,50.0,,13.708333333333334,13.708333333333334,7.833333333333333,"[54.716096, 57.885268]"
715,Павловка,,,,,,50.0,,,,,"[47.135753, 52.691013]"
716,Павлово,43.25,,,346.0,43.25,,,421.925,408.65833333333336,28.833333333333332,"[43.064848, 55.965103]"
717,Павловск,,371.25,303.75,,98.0,6.75,,,,,"[40.130439, 50.453624]"
718,Павловск,,371.25,303.75,,98.0,6.75,,,,,"[82.98951, 53.313535]"
719,Павловский Посад,30.0,,,240.0,169.0,,,35.0,35.0,20.0,"[38.650976, 55.78034]"
720,Павлоградка,,,,,,62.0,,,,,"[73.563533, 54.203372]"
721,Палана,5.0,,,40.0,5.0,,,5.833333333333334,5.833333333333334,3.333333333333333,"[159.951307, 59.082834]"
722,Палласовка,,90.35714285714286,73.92857142857142,,34.0,33.642857142857146,,,,,"[46.880407, 50.050172]"
723,Парабель,9.25,,,74.0,9.25,,,10.791666666666668,10.791666666666668,6.166666666666666,"[81.489871, 58.703203]"
724,Параньга,,,,,36.0,,,,,,"[49.40249, 56.706612]"
725,Парковый,29.0,,,232.0,147.0,132.0,,33.833333333333336,33.833333333333336,19.333333333333332,"[40.146869, 45.838031]"
726,Партизанск,14.0,131.60714285714286,107.67857142857142,112.0,68.0,2.392857142857143,,16.333333333333336,16.333333333333336,9.333333333333332,"[133.123255, 43.11982]"
727,Пеледуй,,,,,96.0,,,,,,"[112.751441, 59.631696]"
728,Пенза,5900.75,7022.321428571428,5745.535714285714,14124.0,8165.75,14080.892857142857,6024.142857142857,7986.532142857142,7922.59880952381,20211.095238095237,"[45.018316, 53.195042]"
729,Первомайск,38.75,,,310.0,38.75,,,45.208333333333336,45.208333333333336,25.833333333333332,"[43.801386, 54.867632]"
730,Первомайский,44.5,,,356.0,97.5,43.214285714285715,102.14285714285714,365.90714285714284,354.97380952380956,33.595238095238095,"[37.503837, 54.036483]"
731,Первомайский,44.5,,,356.0,97.5,43.214285714285715,102.14285714285714,365.90714285714284,354.97380952380956,33.595238095238095,"[51.641055, 51.903798]"
732,Первомайский,44.5,,,356.0,97.5,43.214285714285715,102.14285714285714,365.90714285714284,354.97380952380956,33.595238095238095,"[61.174696, 54.865622]"
733,Первомайский,44.5,,,356.0,97.5,43.214285714285715,102.14285714285714,365.90714285714284,354.97380952380956,33.595238095238095,"[115.63833, 51.669294]"
734,Первомайское,13.5,117.85714285714286,96.42857142857142,108.0,13.5,144.14285714285714,,15.750000000000002,15.750000000000002,9.0,"[42.481536, 43.938113]"
735,Первомайское,13.5,117.85714285714286,96.42857142857142,108.0,13.5,144.14285714285714,,15.750000000000002,15.750000000000002,9.0,"[84.020812, 53.723059]"
736,Первомайское,13.5,117.85714285714286,96.42857142857142,108.0,13.5,144.14285714285714,,15.750000000000002,15.750000000000002,9.0,"[86.234952, 57.073198]"
737,Первоуральск,62.25,,,498.0,145.25,92.0,,600.8916666666667,582.025,41.5,"[59.943267, 56.905819]"
738,Перевоз,33.5,280.8928571428571,229.82142857142856,268.0,157.5,5.107142857142857,,326.55,316.28333333333336,22.333333333333332,"[44.54494, 55.596854]"
739,Переславль-Залесский,22.0,,,176.0,22.0,87.0,,25.666666666666668,25.666666666666668,14.666666666666666,"[38.854382, 56.739194]"
740,Пермь,14105.75,13722.25,11564.75,10343.0,10466.75,27936.107142857145,13314.571428571428,11292.636904761905,11061.970238095239,7962.380952380952,"[56.229443, 58.010455]"
741,Пестравка,6.0,,,48.0,6.0,,,7.0,7.0,4.0,"[49.962167, 52.40377]"
742,Петровск,55.75,,,446.0,55.75,,,65.04166666666667,65.04166666666667,37.166666666666664,"[45.38994, 52.314028]"
743,Петрозаводск,474.25,7466.035714285714,6286.392857142857,2856.0,5222.25,4921.964285714286,134.0,956.5583333333334,941.3583333333333,2066.8333333333335,"[34.346878, 61.785021]"
744,Петрокаменское,,,,,,,,50.400000000000006,48.6,,"[60.635635, 57.717003]"
745,Петропавловка,8.75,,,70.0,8.75,,,10.208333333333334,10.208333333333334,5.833333333333333,"[105.317631, 50.610055]"
746,Петропавловск-Камчатский,659.75,780.2857142857143,753.1428571428571,2135.0,6727.75,2893.714285714286,449.0,694.875,694.875,771.5,"[158.643503, 53.024265]"
747,Петушки,12.0,108.03571428571428,88.39285714285714,96.0,60.0,50.964285714285715,,14.0,14.0,8.0,"[39.459352, 55.931104]"
748,Печора,20.75,,,166.0,273.75,82.0,,24.208333333333336,24.208333333333336,13.833333333333332,"[57.223977, 65.148606]"
749,Пласт,22.75,186.60714285714286,152.67857142857144,182.0,22.75,3.392857142857143,,26.541666666666668,26.541666666666668,15.166666666666666,"[60.808408, 54.363281]"
750,Платнировская,,,,,,132.0,,,,,"[39.389104, 45.391637]"
751,Плесецк,9.0,,,72.0,45.0,36.0,,10.5,10.5,6.0,"[40.281194, 62.710039]"
752,Побединское,28.0,,,224.0,28.0,,,32.66666666666667,32.66666666666667,18.666666666666664,"[45.438386, 43.401471]"
753,Подгородняя Покровка,,310.3571428571429,253.92857142857142,,,5.642857142857142,,,,,"[54.97615, 51.831971]"
754,Подольск,192.25,1208.0357142857142,988.3928571428571,474.0,379.25,173.96428571428572,152.0,493.89166666666665,483.35833333333335,178.83333333333334,"[37.544997, 55.431136]"
755,Подпорожье,13.0,,,104.0,68.0,,,15.166666666666668,15.166666666666668,8.666666666666666,"[34.167952, 60.912097]"
756,Покачи,7.75,56.964285714285715,46.607142857142854,62.0,7.75,1.0357142857142856,,9.041666666666668,9.041666666666668,5.166666666666666,"[75.599753, 61.741652]"
757,Покров,,,,,,160.0,,,,,"[39.175745, 55.918081]"
758,Покровка,12.0,,,96.0,58.0,,,14.0,14.0,8.0,"[53.874707, 51.98986]"
759,Покровка,12.0,,,96.0,58.0,,,14.0,14.0,8.0,"[131.635555, 43.950906]"
760,Покровское,,,,,,61.0,,,,,"[36.870641, 52.607847]"
761,Полевской,39.25,60.89285714285714,49.82142857142857,314.0,208.25,1.107142857142857,,378.0583333333334,366.1916666666667,26.166666666666664,"[60.236307, 56.495802]"
762,Полесск,25.0,,,200.0,146.0,,,230.76666666666668,223.56666666666666,16.666666666666664,"[21.109888, 54.862782]"
763,Полтавка,,,,,,82.0,,,,,"[71.765635, 54.366424]"
764,Полтавская,,100.17857142857143,81.96428571428572,,,1.8214285714285714,,,,,"[38.211476, 45.366801]"
765,Полысаево,33.5,,,268.0,33.5,,,39.083333333333336,39.083333333333336,22.333333333333332,"[86.280901, 54.605443]"
766,Полярные Зори,86.0,,,184.0,86.0,72.0,72.0,88.33333333333334,88.33333333333334,81.33333333333333,"[32.500975, 67.365788]"
767,Полярный,,,,,68.0,,,,,,"[33.437235, 69.197402]"
768,Поронайск,,,,,31.0,,,,,,"[143.100852, 49.221421]"
769,Похвистнево,8.0,,,64.0,46.0,,,9.333333333333334,9.333333333333334,5.333333333333333,"[52.123038, 53.653394]"
770,Почеп,,,,,,108.92857142857143,113.28571428571428,8.714285714285714,8.714285714285714,4.357142857142857,"[33.454267, 52.929135]"
771,Починки,,,,,,43.0,,,,,"[44.861964, 54.697714]"
772,Пошехонье,11.0,,,88.0,11.0,,,12.833333333333334,12.833333333333334,7.333333333333333,"[39.120481, 58.503857]"
773,Прасковея,,302.5,247.5,,,194.5,,,,,"[44.202466, 44.744696]"
774,Преображенский,,,,,34.0,,,,,68.0,"[43.825632, 54.381753]"
775,Пречистое,,,,,,23.0,,,,,"[40.318456, 58.429344]"
776,Приаргунск,,,,,,96.0,,,,,"[119.091867, 50.364805]"
777,Приморский,22.25,,,178.0,443.25,,,126.75833333333334,123.15833333333333,14.833333333333332,"[35.488098, 45.115886]"
778,Приморско-Ахтарск,,56.964285714285715,46.607142857142854,,,1.0357142857142856,,,,,"[38.177654, 46.043509]"
779,Приозерск,16.75,,,134.0,16.75,86.0,,19.541666666666668,19.541666666666668,11.166666666666666,"[30.115589, 61.035979]"
780,Прогресс,5.0,,,40.0,5.0,,,5.833333333333334,5.833333333333334,3.333333333333333,"[54.721783, 56.24402]"
781,Прокопьевск,102.5,6207.142857142857,5078.571428571428,820.0,352.5,354.85714285714283,,119.58333333333334,119.58333333333334,68.33333333333333,"[86.750055, 53.884493]"
782,Пролетарск,16.75,,,134.0,16.75,72.0,,19.541666666666668,19.541666666666668,11.166666666666666,"[41.727544, 46.703855]"
783,Протвино,191.25,,,1530.0,191.25,,,223.125,223.125,127.5,"[37.2151, 54.864969]"
784,Пруды,27.5,,,220.0,27.5,,,32.083333333333336,32.083333333333336,18.333333333333332,"[165.889368, 67.396381]"
785,Псков,545.75,683.7142857142858,620.8571428571429,2420.0,2459.75,1783.2857142857142,278.0,590.375,590.375,756.5,"[28.33246, 57.819274]"
786,Пугачев,15.0,113.92857142857143,93.21428571428571,120.0,80.0,2.071428571428571,,17.5,17.5,10.0,"[48.812036, 52.0119]"
787,Пущино,,,,,,1785.0,,,,14.0,"[37.620986, 54.832484]"
788,Пышма,,,,,46.0,,,,,,"[63.238566, 56.95087]"
789,Пятигорск,348.0,481.25,393.75,348.0,1917.0,7492.75,348.0,348.0,348.0,348.0,"[43.070643, 44.039802]"
790,Радужный,18.0,133.57142857142856,109.28571428571428,144.0,18.0,2.4285714285714284,,21.0,21.0,12.0,"[40.332605, 55.995659]"
791,Радужный,18.0,133.57142857142856,109.28571428571428,144.0,18.0,2.4285714285714284,,21.0,21.0,12.0,"[77.458448, 62.134265]"
792,Райчихинск,31.25,267.1428571428571,218.57142857142856,250.0,134.25,4.857142857142857,,36.458333333333336,36.458333333333336,20.833333333333332,"[129.411255, 49.794114]"
793,Ракитное,13.25,,,106.0,13.25,57.0,,15.458333333333334,15.458333333333334,8.833333333333332,"[35.831389, 50.834383]"
794,Раменское,45.0,,,360.0,45.0,243.0,,52.5,52.5,626.0,"[38.225004, 55.567586]"
795,Ревда,23.0,,,184.0,162.0,,,220.9666666666667,214.03333333333336,15.333333333333332,"[59.908718, 56.800084]"
796,Реж,20.75,,,166.0,109.75,100.0,,24.208333333333336,24.208333333333336,13.833333333333332,"[61.391648, 57.373777]"
797,Реутов,54.25,585.3571428571429,478.92857142857144,434.0,305.25,695.5714285714286,529.2857142857142,499.73928571428576,485.60595238095243,522.5238095238095,"[37.85515, 55.760515]"
798,Рефтинский,,,,,6.0,,,,,,"[61.680142, 57.088988]"
799,Ржев,40.75,,,326.0,40.75,59.71428571428571,141.14285714285714,170.39880952380952,166.39880952380952,32.595238095238095,"[34.334419, 56.263017]"
800,Ровеньки,41.0,,,41.0,41.0,41.0,41.0,41.0,41.0,41.0,"[38.891985, 49.914716]"
801,Родники,,,,,70.0,68.0,,,,,"[41.733366, 57.107152]"
802,Рославль,23.0,,,184.0,135.0,688.0,,26.833333333333336,26.833333333333336,15.333333333333332,"[32.857498, 53.947229]"
803,Россошь,90.75,,,726.0,187.75,844.0,182.0,209.475,206.275,67.5,"[39.562632, 50.198256]"
804,Ростов,19.75,,,158.0,103.75,,,23.041666666666668,23.041666666666668,13.166666666666666,"[39.414526, 57.18587]"
805,Ростов-на-Дону,23936.0,20601.75,17959.25,25107.0,29627.0,34904.75,13870.0,16710.7,16587.3,44536.5,"[39.720358, 47.222078]"
806,Рошаль,11.5,,,92.0,64.5,109.14285714285714,111.42857142857142,21.98809523809524,21.98809523809524,11.952380952380953,"[39.862768, 55.663283]"
807,Ртищево,19.5,,,156.0,267.5,,,22.75,22.75,159.0,"[43.785657, 52.257455]"
808,Рубцовск,183.75,630.5357142857142,515.8928571428571,1470.0,957.75,148.46428571428572,,408.5083333333333,401.575,122.5,"[81.217673, 51.527623]"
809,Рудня,16.5,,,132.0,16.5,,,19.25,19.25,11.0,"[31.081763, 54.948013]"
810,Рудня,16.5,,,132.0,16.5,,,19.25,19.25,11.0,"[44.556384, 50.801559]"
811,Рузаевка,712.0,,,5003.0,712.0,99.0,99.0,814.1666666666667,814.1666666666667,507.66666666666663,"[44.94911, 54.058274]"
812,Русская Поляна,,,,,,39.0,,,,,"[73.878374, 53.778852]"
813,Русский Камешкир,,,,,,4.0,,,,,"[46.087536, 52.860048]"
814,Рыбинск,3645.75,,,7033.0,3265.75,1108.0,963.0,3371.4083333333333,3317.008333333333,4718.833333333333,"[38.855711, 58.04864]"
815,Рыбная Слобода,,,,,,28.0,,,,,"[50.140339, 55.463156]"
816,Рыбное,18.75,57.0,57.0,150.0,18.75,418.0,,21.875,21.875,12.5,"[39.505463, 54.730812]"
817,Рыбное,18.75,57.0,57.0,150.0,18.75,418.0,,21.875,21.875,12.5,"[37.619782, 56.41525]"
818,Рыльск,,,,,63.0,55.0,,,,386.0,"[34.681052, 51.571263]"
819,Ряжск,,,,,252.0,,,,,,"[40.062894, 53.708949]"
820,Рязаново,,78.57142857142857,64.28571428571428,,,50.42857142857143,,,,,"[49.410826, 53.985255]"
821,Рязань,3159.75,2113.8214285714284,1992.0357142857142,10788.0,8997.75,14553.75,6233.714285714285,4339.260714285714,4315.060714285714,6860.642857142857,"[39.741917, 54.629565]"
822,Савали,,,,,83.0,106.0,,,,,"[50.634835, 56.536356]"
823,Саки,,,,,135.0,,,,,,"[33.600154, 45.132013]"
824,Салават,370.0,1312.142857142857,1073.5714285714284,2960.0,677.0,2829.642857142857,5929.857142857143,887.8095238095239,887.8095238095239,474.7380952380952,"[55.924681, 53.361651]"
825,Салехард,,139.46428571428572,114.10714285714286,,175.0,2.5357142857142856,,,,168.0,"[66.614507, 66.529866]"
826,Сальск,33.25,,,266.0,190.25,182.0,,38.79166666666667,38.79166666666667,22.166666666666664,"[41.541503, 46.474898]"
827,Самара,15741.0,8169.535714285714,6824.892857142857,36304.0,17040.0,41181.607142857145,19931.428571428572,21426.738095238095,21130.738095238095,44200.95238095238,"[50.100202, 53.195878]"
828,Сангар,,,,,49.0,,,,,,"[127.466429, 63.923465]"
829,Санкт-Петербург,51330.5,43755.28571428571,39188.142857142855,123904.0,72319.5,92744.64285714286,75085.28571428571,63808.497619047615,63226.764285714286,84911.35714285714,"[30.315877, 59.939099]"
830,Сараи,,,,,,56.0,,,,,"[41.00953, 53.738059]"
831,Саранск,1574.0,6461.75,5939.25,2834.0,6581.0,12516.821428571428,2671.714285714286,2447.0857142857144,2420.4857142857145,12023.142857142857,"[45.183938, 54.187433]"
832,Сарапул,246.25,,,1970.0,554.25,169.0,,287.2916666666667,287.2916666666667,986.1666666666666,"[53.803687, 56.461218]"
833,Саратов,7734.5,23633.607142857145,20729.678571428572,21031.0,18326.5,30143.464285714286,11233.714285714286,11919.702380952382,11796.369047619048,18858.97619047619,"[46.034266, 51.533562]"
834,Саров,669.0,,,5352.0,794.0,145.0,,780.5,780.5,2088.0,"[43.344853, 54.922793]"
835,Сарыг-Сеп,,,,,,194.0,,,,,"[95.548012, 51.491798]"
836,Сасово,,,,,82.0,86.0,,,,,"[41.924087, 54.349933]"
837,Сатка,27.5,223.92857142857144,183.21428571428572,220.0,27.5,103.85714285714286,235.85714285714283,50.22619047619048,50.22619047619048,27.404761904761905,"[58.974578, 55.047456]"
838,Сафоново,47.5,,,380.0,47.5,189.07142857142856,198.71428571428572,70.70238095238096,70.70238095238096,39.30952380952381,"[33.23798, 55.106057]"
839,Саяногорск,51.0,,,408.0,913.0,762.0,,285.3666666666667,277.3,34.0,"[91.412204, 53.100762]"
840,Светлый,34.25,56.964285714285715,46.607142857142854,274.0,70.25,188.32142857142856,40.85714285714286,43.10119047619048,43.10119047619048,24.404761904761905,"[20.131093, 54.673268]"
841,Светлый,34.25,56.964285714285715,46.607142857142854,274.0,70.25,188.32142857142856,40.85714285714286,43.10119047619048,43.10119047619048,24.404761904761905,"[113.426974, 63.049927]"
842,Светлый Яр,,,,,,1525.9285714285716,269.2857142857143,20.71428571428571,20.71428571428571,10.357142857142856,"[44.78002, 48.475809]"
843,Светогорск,8.0,,,64.0,42.0,,,70.93333333333334,68.73333333333333,5.333333333333333,"[28.865879, 61.113731]"
844,Свирск,14.0,,,112.0,14.0,41.64285714285714,98.42857142857142,124.70476190476191,121.10476190476192,13.119047619047617,"[103.342253, 53.066572]"
845,Свобода,12.25,,,98.0,12.25,44.0,,14.291666666666668,14.291666666666668,8.166666666666666,"[36.304738, 51.973774]"
846,Свободный,32.0,55.0,45.0,256.0,591.0,96.85714285714286,226.57142857142856,54.76190476190476,54.76190476190476,30.047619047619044,"[128.134156, 51.375889]"
847,Севастополь,49.25,461.6071428571429,377.67857142857144,394.0,1536.25,428.39285714285717,,57.458333333333336,57.458333333333336,32.83333333333333,"[33.525135, 44.616495]"
848,Северобайкальск,16.75,153.21428571428572,125.35714285714285,134.0,64.75,2.7857142857142856,,217.40833333333336,210.3416666666667,11.166666666666666,"[109.335597, 55.636001]"
849,Северодвинск,1107.75,1.9642857142857144,1.6071428571428572,4634.0,9433.75,604.0357142857143,604.0,1425.0416666666667,1416.7083333333335,939.8333333333333,"[39.823781, 64.563386]"
850,Североонежск,,,,,16.0,,,,,,"[39.840471, 62.590793]"
851,Североуральск,18.25,166.96428571428572,136.60714285714283,146.0,18.25,91.03571428571429,,21.291666666666668,21.291666666666668,12.166666666666666,"[59.952161, 60.152394]"
852,Северск,147.75,,,1182.0,147.75,1254.7857142857142,2705.857142857143,380.5178571428571,380.5178571428571,202.57142857142856,"[84.880913, 56.60319]"
853,Северская,,178.75,146.25,,,3.25,,,,,"[38.677027, 44.851631]"
854,Селенгинск,19.5,,,156.0,75.5,1160.0,,22.75,22.75,13.0,"[106.862616, 52.005386]"
855,Семенов,17.0,,,136.0,80.0,73.0,,19.833333333333336,19.833333333333336,11.333333333333332,"[44.49034, 56.789017]"
856,Семилуки,27.5,,,220.0,27.5,191.14285714285714,189.42857142857144,46.654761904761905,46.654761904761905,25.619047619047617,"[39.020211, 51.69463]"
857,Сенгилей,,,,,,19.0,,,,,"[48.790593, 53.962075]"
858,Сергач,,,,,38.0,,,,,76.0,"[45.465228, 55.531035]"
859,Сергиев Посад,51.5,555.8928571428571,454.82142857142856,412.0,290.5,223.03571428571428,503.2857142857143,98.79761904761905,98.79761904761905,53.69047619047619,"[38.135972, 56.315311]"
860,Сергиевск,,,,,,56.0,,,,,"[51.166493, 53.941405]"
861,Сердобск,19.75,,,158.0,19.75,,,23.041666666666668,23.041666666666668,13.166666666666666,"[44.202735, 52.455683]"
862,Серебряные Пруды,,0.0,0.0,,,0.0,,,,,"[38.727863, 54.474303]"
863,Серноводск,27.75,286.7857142857143,234.64285714285714,222.0,151.75,5.214285714285714,,32.375,32.375,18.5,"[51.255759, 53.921982]"
